,Date,S&P 500 (TR),S&P 500 (Net TR),S&P 500,unemployment_rate,all_real_avg_hourly_earnings,all_real_avg_weekly_earnings,CPI_All_Urban_Consumers,Production_nonsupervisory_emp_real_avg_hourly_earnings,Production_nonsupervisory_emp_real_avg_weekly_earnings,CPI_Urban_Wage_Earners_and_Clerical,Real_GDP(T),1 Mo(DTY),2 Mo(DTY),3 Mo(DTY),6 Mo(DTY),1 Yr(DTY),2 Yr(DTY),3 Yr(DTY),5 Yr(DTY),7 Yr(DTY),10 Yr(DTY),20 Yr(DTY),30 Yr(DTY),NAICS Subsector Description,Approved Loans,Approved Dollars,% of Amount,State,Approved_PPP_Loans,Approved_PPP_Amount
213,04/01/2020,5036.64,4454.73,2470.5,14.7,7.5,6.9,0.4,7.6,6.9,0.1,16.25,0.03,0.07,0.09,0.14,0.16,0.23,0.28,0.37,0.51,0.62,1.04,1.27,,,,,,,
214,04/02/2020,5152.47,4556.95,2526.9,14.7,,,,,,,16.25,0.09,0.1,0.09,0.15,0.14,0.23,0.29,0.39,0.53,0.63,1.04,1.26,,,,,,,
215,04/03/2020,5075.16,4488.39,2488.65,14.7,,,,,,,16.25,0.09,0.11,0.1,0.15,0.15,0.23,0.3,0.39,0.52,0.62,1.05,1.24,,,,,,,
216,04/06/2020,5432.17,4804.11,2663.68,14.7,,,,,,,16.25,0.09,0.13,0.15,0.17,0.2,0.27,0.35,0.44,0.58,0.67,1.08,1.27,,,,,,,
217,04/07/2020,5423.52,4796.45,2659.41,14.7,,,,,,,16.25,0.1,0.13,0.14,0.2,0.2,0.28,0.36,0.48,0.64,0.75,1.13,1.32,,,,,,,
218,04/08/2020,5609.55,4960.61,2749.98,14.7,,,,,,,16.25,0.14,0.17,0.22,0.24,0.23,0.27,0.34,0.47,0.65,0.77,1.18,1.37,,,,,,,
219,04/09/2020,5691.54,5032.93,2789.82,14.7,,,,,,,16.25,0.2,0.27,0.25,0.24,0.25,0.23,0.29,0.41,0.6,0.73,1.15,1.35,,,,,,,
220,04/13/2020,5634.15,4982.14,2761.63,14.7,,,,,,,16.25,0.17,0.29,0.26,0.27,0.27,0.25,0.31,0.44,0.63,0.76,1.19,1.39,,,,,,,
221,04/14/2020,5807.1,5134.89,2846.06,14.7,,,,,,,16.25,0.17,0.19,0.2,0.24,0.25,0.23,0.29,0.42,0.61,0.76,1.19,1.41,,,,,,,
222,04/15/2020,5679.53,5022.0,2783.36,14.7,,,,,,,16.25,0.14,0.15,0.14,0.19,0.19,0.2,0.24,0.34,0.49,0.63,1.06,1.27,,,,,,,
223,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,AK,4842.0,921927504.0
224,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,AL,27922.0,4862690120.0
225,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,AR,21754.0,2722726557.0
226,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,AS,2.0,419583.0
227,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,AZ,19280.0,4846959062.0
228,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,CA,112967.0,33413693192.0
229,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,CO,41635.0,7392960359.0
230,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,CT,18435.0,4151934451.0
231,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,DC,3253.0,1247218727.0
232,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,DE,5171.0,1090415848.0
233,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,FL,88997.0,17863199837.0
234,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,GA,48332.0,9464475442.0
235,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,GU,508.0,102418346.0
236,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,HI,11553.0,2046450982.0
237,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,IA,29424.0,4315688444.0
238,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,ID,13627.0,1850034026.0
239,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,IL,69893.0,15972578071.0
240,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,IN,35990.0,7491445351.0
241,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,KS,26245.0,4288652108.0
242,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,KY,23797.0,4149467684.0
243,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,LA,26635.0,5100534501.0
244,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MA,46937.0,10360907178.0
245,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MD,26068.0,6537733687.0
246,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,ME,14993.0,1944425549.0
247,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MI,43438.0,10381310070.0
248,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MN,46383.0,9014060040.0
249,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MO,46481.0,7547822023.0
250,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MP,56.0,12619835.0
251,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MS,20748.0,2481000606.0
252,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,MT,13456.0,1470300136.0
253,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NC,39520.0,8005752270.0
254,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,ND,11002.0,1548384035.0
255,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NE,23477.0,2988890489.0
256,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NH,11582.0,2006858477.0
257,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NJ,33519.0,9527794260.0
258,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NM,8277.0,1424408711.0
259,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NV,8674.0,2013939889.0
260,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,NY,81075.0,20345681101.0
261,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,OH,59800.0,14108889927.0
262,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,OK,35557.0,4615708450.0
263,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,OR,18732.0,3806104476.0
264,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,PA,69567.0,15697648689.0
265,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,PR,2856.0,658573638.0
266,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,RI,7732.0,1335777801.0
267,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,SC,22933.0,3807578397.0
268,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,SD,11324.0,1369616339.0
269,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,TN,34035.0,6542045089.0
270,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,TX,134737.0,28483710273.0
271,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,UT,21257.0,3695399459.0
272,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,VA,40371.0,8721170223.0
273,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,VI,240.0,62242612.0
274,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,VT,6983.0,1000127478.0
275,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,WA,30421.0,6959680159.0
276,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,WI,43395.0,8317705842.0
277,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,WV,7861.0,1351223328.0
278,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Accommodation and Food Services,161876.0,30500417573.0,0.0891,WY,7618.0,837018372.0
279,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,AK,4842.0,921927504.0
280,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,AL,27922.0,4862690120.0
281,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,AR,21754.0,2722726557.0
282,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,AS,2.0,419583.0
283,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,AZ,19280.0,4846959062.0
284,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,CA,112967.0,33413693192.0
285,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,CO,41635.0,7392960359.0
286,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,CT,18435.0,4151934451.0
287,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,DC,3253.0,1247218727.0
288,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,DE,5171.0,1090415848.0
289,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,FL,88997.0,17863199837.0
290,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,GA,48332.0,9464475442.0
291,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,GU,508.0,102418346.0
292,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,HI,11553.0,2046450982.0
293,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,IA,29424.0,4315688444.0
294,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,ID,13627.0,1850034026.0
295,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,IL,69893.0,15972578071.0
296,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,IN,35990.0,7491445351.0
297,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,KS,26245.0,4288652108.0
298,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,KY,23797.0,4149467684.0
299,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,LA,26635.0,5100534501.0
300,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MA,46937.0,10360907178.0
301,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MD,26068.0,6537733687.0
302,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,ME,14993.0,1944425549.0
303,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MI,43438.0,10381310070.0
304,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MN,46383.0,9014060040.0
305,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MO,46481.0,7547822023.0
306,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MP,56.0,12619835.0
307,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MS,20748.0,2481000606.0
308,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,MT,13456.0,1470300136.0
309,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NC,39520.0,8005752270.0
310,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,ND,11002.0,1548384035.0
311,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NE,23477.0,2988890489.0
312,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NH,11582.0,2006858477.0
313,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NJ,33519.0,9527794260.0
314,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NM,8277.0,1424408711.0
315,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NV,8674.0,2013939889.0
316,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,NY,81075.0,20345681101.0
317,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Administrative and Support and Waste Management and Remediation Services ,72439.0,15285814286.0,0.0447,OH,59800.0,14108889927.0
